GMAT词汇精选
slice			/ slais/  n.薄片,切片;部分,火铲;［建］泥刀
slip			/ slip/  n.疏忽,错误;溜走 a slip of  the pen(tongue)笔(口)误
slowdown		/ 5sloudaun/  n.减速,减退,怠工
sluggish economy	/ /  萧条的经济
smallpox		/ 5smR:lpRks/  n.天花
smear			/ smiE/  vt.涂抹 ,弄脏, 诽谤,玷污
smite			/ smait/  vt.［smote,smitten］ 重击,打;击败;侵袭
smog			/ smRg/  n.烟雾
snapdragon		/ /  n.［植］金鱼草属植物;金鱼草
sniper			/ 5snaipE/  n.狙击手  sniper scope 夜袭镜
soar			/ sR:/  v.高飞,向上;高耸;猛增
sodium			/ 5sEudjEm/  n.［化］钠
sojourn		/ 5sRdVE:n/  v.n.逗留,寄居
solicit		/ sE5lisit/  v.恳求,乞求,教唆
soloist		/ 5soulouist/  n.独奏者,独唱者;［空］单飞者
solvency		/ 5sRlvEnsi/  n. 溶解力; 还债能力
somatic		/ sou5mAtik/  a.肉体的
sophisticated		/ sE5fistikeitid/  a.老于世故的,(仪器)精密的
sophomore		/ 5sRfEmR:/  n.大二年级学生;自以为样样都懂而实际上幼稚的人
soprano		/ sE5prAnou/  n.［音］女高音,a.女高音的
span			/ spAn/  n.全长,一段时间,(思想活动的)广度
Spaniard		/ 5spAnjEd/  n.西班牙人
spark			/ spa:k/  vt.发动,激发感情,鼓舞
spate			/ speit/  n.大批,大量;(水)泛滥
spatial		/ 5speiFEl/  a.空间的
speak out		/ /  大胆地说;清楚和响亮地说
specific		/ spi5sifik/  a.具体的,明确的;特写的
specimen		/ 5spesimin/  n.范例,样品,标本
specter		/ 5spektE/  n.鬼魂,幽灵,恐惧
spectrum		/ 5spektrEm/  n.范围,光谱
speculate		/ 5spekjuleit/  v.沉思,思索,投机
speculative  fever	/ /  投机热
speed velocity		/ /  速度
spell			/ spel/  n.咒语,拼写;一段时间
spell			/ spel/  n.魔法,着迷
spew			/ spju:/  vt.呕出,喷; n.  呕出物
sphere			/ sfiE/  n.球,球面;天体;地形仪
spherule		/ 5sferu:l/  n.小球(体)
spillover		/ /  n.溢出(量);外流人口(大城市容纳不下的)
spine			/ spain/  n.脊骨,脊柱;书脊;(喻)中心,支持因素
spiteful		/ 5spaitful/  a.怀恨的,恶意的
spleen			/ spli:n/  n.脾;脾气,怒气
splinter		/ 5splintE/  n.尖片,碎片
spoil			/ spRil/  vt.损坏,糟蹋;溺爱,宠坏
sponsor		/ 5spRnsE/  v.赞助,惠顾 n.赞助人,主顾
spray			/ sprei/  n.浪花,;小树枝,枝状饰物 v.喷
spruce			/ spru:s/  n.云杉 a. 整洁的, 潇洒
spur			/ spE:/  v.激励, 鞭策
square			/ skwZE/  平方数
square			/ skwZE/  正方形
square root		/ skwZr5rut/  平方根
squash			/ skwRF/  n.［植］南瓜,西葫芦
stage			/ steidV/  vt.把..... 搬上舞台
staggering		/ 5stAgEriN/  a.令人吃惊的
stagnant		/ 5stAgnEnt/  a.停滞的,不流动的;呆笨的
stale			/ steil/  a.不新鲜的,陈腐的
stance			/ stAns/  n.站姿 ,立场
standpoint		/ 5stAndpRint/  n.立场,观点
staple			/ 5steipl/  n.钉书钉;主要产品
starch			/ sta:tF/  n.淀粉 ［复数］淀粉类食物
stark			/ stB:k/  a.(外表)僵硬的,刻板的,完全的
startling		/ 5sta:tliN/  a.令人吃惊的,惊人的
stationary		/ 5steiFnEri/  a.静止的
status quo		/ /  n.［拉］现状
status quo ante	/ /  n.［拉］原状,以前的状态
statute		/ 5stAtju:t/  n.［律］法令,成文律;章程,条例
statutory		/ 5stAtjutEri/  a.法定的,受法令所约束的
stave			/ steiv/  n.梯子,横木,梯级;桶板;诗节;五线谱表
steep			/ sti:p/  a.极高的;陡峭的;急剧开降的
steerage		/ 5stiEridV/  n.驾驶,操纵;下等客舱
stellar		/ 5stelE/  a.星的,星球的;名演员的;主要的
stench			/ stentF/  n.臭气,恶臭
steppe			/ step/  n.(尤指东南欧或西伯利地区)无树林的大平原
stereotype		/ stiEriEtaip/  n.铅版;陈规,旧框框, v.对...产生成见
stimulus		/ 5stimjulEs/  n. 刺激物
stinkwood		/ 5stinkwud/  n.臭木
stipend		/ 5staipend/  n. 薪水,养老金
stipulate		/ 5stipjuleit/  v.要求以...为条件;约定
stitch			/ stitF/  n.缝线,针脚
stock			/ stRk/  n.股票,家畜,储备; a.普通的,惯用的
stockpile		/ 5stRkpail/  n.(堆在路边为修路用的)料堆;贮存; vt.积聚
storefront		/ 5stR:frQnt/  n.商店(或仓库)的沿街正面,沿街大楼
straight angle		/ /  平角
strain			/ 5strein/  n.种,系
strain			/ 5strein/  n.(人的)血缘,世系;种族,品质;气质
strata			/ 5streitE/  n.(stratum的复数)地层,社会阶层
strategic		/ strE5ti:dVik/  a.战略的;对全局有重要意义的
strategy		/ 5strAtidVi/  n.谋略,策略
stratigraphical	/ /  a.地层学的,stratigraphy 地层学
stratosphere		/ 5strAtEsfiE/  n.［天］平流层
strenuous		/ 5strenjuEs/  a.费力的,精力充沛的
strep throat		/ /  n.［医］脓毒性咽喉炎
streptomycin		/ streptE5maisin/  n.［药］链霉素
stride			/ straid/  v.大步行走,阔步
strife			/ straif/  n.纷争,倾轧
stringent		/ 5strindVEnt/  a.(规定)严苛的,缺钱的
strive			/ straiv/  vi.努力,奋斗;反抗
stroke			/ strEuk/  n.(病)突然发作;中风
strut			/ strQt/  n.支柱,撑杆 vt.支撑,炫耀
stultify		/ 5stQltifai/  vt.使显得愚蠢;使无效,使无价值
stumbling block	/ /  n.障碍物,绊脚石
stunt			/ stQnt/  vt.阻碍....发育(或成长) n.发育迟缓, 矮小的人(或东西)
sturdy			/ 5stE:di/  a.(身体)强健的,结实的
subconscious		/ sQb5kRnFEs/  a.下意识的,潜意识的
subcontract		/ sQb5kRntrAkt/  n.转包合同，分包合同，v.承作，转包
subdue			/ sQb5dju:/  v.征服,压制,减轻
subject		/ 5sQbdVikt, sQb5dVekt/  n.臣民
subordinate		/ sE5bR:dEnit/  vt.把...列在下级,使服从
subscriber		/ sQb5skraibE/  n.订购者, 捐献者
subscription		/ sEb5skripFEn/  n.捐助,订购
subsequent		/ 5sQbsikwEnt/  a.继...之后的,后来的
subsidiary		/ sEb5sidjEri/  a.辅助的, 次要的
subsidize		/ 5sQbsidaiz/  v.补助,资助
substantial		/ sEb5stAnFEl/  a.物质的，实际的，坚固的，大量的
substantiate		/ sEb5stAnFieit/  v.证实,确证
substantive		/ 5sQbstEntiv/  a.独立存在的
substrate		/ /  n.底层,地层;［生］(生态学中的)基层
subterfuge		/ 5sQbtEfju:dV/  n.诡计,托辞
subtract		/ sEb5trAkt/  减
succumb		/ sE5kQm/  v.屈从,因...而死亡
sue			/ sju:/  v.控告,控诉
suffice		/ sE5fais/  vt.使满足,使满意
sugarcane		/ 5FugEkein/  n.甘蔗
sulfur			/ 5sQlfE/  n.［化］硫磺 vt.用硫处理
sulphate		/ 5sQlfeit/  n.［化］梳酸盐;vt.用硫酸处理
sultan			/ 5sQltEn/  n.苏丹(某些伊斯兰国家最高统治者称号)
sum			/ sQm/  和
superb			/ sju:5pE:b/  a.上乘的,出色的
superficial		/ sju:pE5fiFEl/  a.肤浅的,表面上的
supernova		/ sju:pE5nouvE/  n.［天］超新星
supersede		/ sjupE5si:d/  v.替代;淘汰,取代
supersede		/ sjupE5si:d/  v.淘汰,取代
superstition		/ sju:pE5stiFEn/  n.迷信
supplement		/ 5sQplimEnt/  v.n.增补,补充
supplementary angles	/ /  补角
supplicant		/ 5sQplikEnt/  n.乞求者,恳求者
suppressant		/ sE5presnt/  n.抑制物
surface		/ 5sE:fis/  v.浮上水面
surface area		/ /  表面积
surpass		/ sE:5pa:s/  vt.超越 胜过
surplus		/ 5sE:plEs/  n.过剩,剩余,盈余
susceptibility		/ sEseptE5biliti/  n.易感性的,敏感性 ,［复］感情
susceptible		/ sE5septEbl/  a.易受影响的,多情的
sustain		/ sEs5tein/  v.支撑，供养，维持
swell			/ swel/  v.膨胀;隆起;增长壮大;骄傲
switch			/ switF/  v.转换,转变
syllable		/ 5silEbl/  n.音节
symmetrical		/ si5metrikEl/  a.对称的
symptom		/ 5simptEm/  n.征兆;病症状
syndicate		/ 5sindikit/  n.［经］辛迪加, 企业联合组织
syndrome		/ 5sindroum/  n.［医］综合病症;同时存在的事物
synonymous		/ sin5RnimEs/  a.同义的
synthesize		/ 5sinWEsaiz/  v.合成
synthetase		/ /  n.［生化］合成酶
tablet			/ 5tAblit/  n.药片;便笺簿;碑,匾
taboo			/ tE5bu:/  a.讳忌的, n.禁忌
tack			/ tAk/  n.平头钉;行动步骤, v. 钉住;添加
tactic			/ 5tAktik/  n.(达到目的)手段,战术
tactical		/ 5tAktikl/  a.手段的,战术的
tactile		/ 5tAktail/  n.触觉的, tactile hair［动］［植］触毛
tag			/ tAg/  vt.装包头于(鞋带等);加标签于, 连接,合并
take issue		/ /  就某事与某人争论
take issue with	/ /  与....争论
take over		/ /  n.接收,接管,接任
take precedence over	/ /  优先于...; 地位在...之上
takeover		/ /  v.接管,接任;盛行起来
tally			/ 5tAli/  n.账,记录,吻合, v.计算;记录;符合
tamarind		/ 5tAmErind/  n.［植］罗望子树;罗望子果(味酸,常做清凉轻泻剂用)
tamper			/ 5tAmpE/  v.窜改,玩弄
tangent		/ 5tAndVEnt/  相切
tangible		/ tAndVEbl/  a.可触摸的
tardive		/ 5ta:div/  a.(疾病)延迟发作的
tariff			/ 5tArif/  n.关税
tartan			/ 5tB:tn/  n.单桅三角帆船;格子花 ;格子织物
tease			/ ti:z/  vt.取笑,戏弄;哄
technocrat		/ 5teknEkrAt/  n.专家政治论者
tedious		/ 5ti:diEs/  a.沉闷的,冗长的
tektite		/ 5tektait/  n.［地］熔融石
temblor		/ tem5blR:/  n.［美］地震
temperance		/ 5tempErEns/  n.自制,节制,禁酒
tempo			/ 5tempEu/  n.(动作,生活的)步调,速度
tenet			/ 5tenit/  n.信念,信条
tenor			/ 5tenE/  n.男高音,要点,要首
tentative		/ 5tentEtiv/  a.试探性的
terminate		/ 5tE:mineit/  vt.(时间上)使停止,使终止
terminology		/ tE:mi5nRlEdVi/  n.术语,术语学
terra-cotta		/ 5terE5kRtE/  n.赤土,赤陶,一种带褐色的柑子
terrestrial		/ ti5restriEl/  a.地球的,陆地的,地球上的
territory		/ 5teritEri/  n.地区
terrorism		/ 5terErizm/  n.恐怖主义
terse			/ tE:s/  a.简活的
testimony		/ 5testimEni/  n.证据;［律］证言
the Bering sea		/ /  白令海
the Federal Reserve	/ /  美国联邦储备银行(系美中央银行)
the fifth power of two	/ /  2的5次方
the Great Lakes	/ /  北美五大湖,在美国与加拿大交界处
the Parthenon		/ /  n.(希腊)巴特农神庙
the Warsaw Pact	/ /  n.华沙条约
thereafter		/ TZE5ra:ftE/  ad.此后，据此
threshold		/ 5WreFhEuld/  n.门槛;入门,开始;界限
thrive			/ Wraiv/  v.兴旺,繁荣; 茁壮成长
throttle		/ 5WrRtl/  v.掐脖子,扼杀; 节流阀
thwart			/ WwR:t/  v.阻挠;  使...受挫
thyroid		/ 5WairRid/  a.［解］甲状腺的, n.甲状腺
tickle			/ 5tikl/  v.呵痒
tight triangle		/ /  直角三角形
tilt			/ tilt/  v.倾斜
times			/ taimz/  n.倍
tinge			/ tindV/  n.(较淡的)色调,色彩;气息 vt.着色于,染
tinker			/ 5tiNkE/  n.(流动的)补锅工人; v.做拙劣修补
tissue			/ 5tisju:/  n.(生)组织;薄纱;织物 a sissue of lies 连篇谎言
titanic		/ tai5tAnik/  a.巨人的.力大无比的
toddler		/ /  n.蹒跚而行的人;学步小孩
tonality		/ tou5nAliti/  n.音质,音调
tonsillectomy		/ tRnsi5lektEmi/  ［医］扁桃体切除术
topographical		/ 5tRpE5grAfikl/  a.地形的,地形学的,地形测量的
topple			/ 5tRpl/  v.倾覆,推倒
topsoil		/ 5tRpsRil/  n.表层地
tortillas		/ /  n.(墨西哥人用以代替面包的)未经发酵的玉米饼
torture		/ 5tR:tFE/  n.酷刑,折磨, v.对...施以苦刑
total			/ 5tEutl/  n.总数
totalitarian		/ tEutAli5tZEriEn/  n.极权主义者; a.极权主义的
tout			/ taut/  v.招徕,极力赞扬
toxic			/ 5tRksik/  a.有毒的,中毒的
toxin			/ 5tRksin/  n.毒素,毒质
trade off		/ /  v.交替换位;通过交换抛掉
trade...in for		/ /  以...对换;购买
trait			/ treit/  n.品质,物性,性格;一笔,微量.
traitorous		/ 5treitErEs/  a.叛徒的,卖国贼的;奸诈的
trajectory		/ trE5dVektri/  n.(抛射物)弹道轨道
transatlantic migrate	/ /  横越大西洋的移民
transcribe		/ trAns5kraib/  v.抄写,转录
transform		/ trAns5fR:m/  v.将....变形,变化(into)
transistor		/ trAn5sistE/  n.［无］晶体管;晶体管收音机
transmit		/ trAnz5mit/  v.传送 ,传播
transmitter		/ trAnz5mitE/  n.传送者;发射机;话筒
transnational cooperation / /  跨国公司
trapezium		/ trE5pi:ziEm/  n.梯形
trauma			/ 5trR:mE/  n.精神创伤
traverse		/ 5trAvE:s/  v.横过,扫过
treasury		/ 5treVEri/  n.宝库,宝藏;国库;国库券
trench			/ trentF/  n.沟,壕沟
trenchant		/ 5trentFEnt/  a.一针见血的,精辟的
triangle		/ 5traiAngl/  n.三角形
tribal			/ traibl/  a.部落的,宗族的
trichotomy		/ trai5kRtEmi/  n.三分法(尤指神学中将人性分为肉体,灵魂,精神三部分)
trim			/ trim/  v.修剪,  a.井井有条的
triple			/ 5tripl/  v.三倍于
trite			/ trait/  a.陈腐的,陈词滥调的
trivial		/ 5triviEl/  a.琐细的,平庸的
tryptophan		/ 5triptEfAn/  n.［生化］色氨酸
tuberculosis		/ tju:bE:kju5lEusis/  n.结核病,肺结核(略作TB)
tubular		/ 5tju:bjulE/  a.管的,由管构成的
tumble			/ 5tQmbl/  v.跌倒;翻腾;仓促的行动
turbine		/ 5tE:bin/  n.叶轮机,涡轮(机)
turbulent		/ 5tE:bjulEnt/  a.骚动的,骚乱的;汹涌的,湍流的
turmoil		/ 5tE:mRil/  n.混乱,骚乱
turn			/ tE:n/  n.倾向,才能 an optimistic turn of mind 乐观的性格
turn down		/ /  v.拒绝,摒斥;把(音量)调低
turnover		/ 5tE:nouvE/  n.流动,流通,营业额,成交量,证券交易额
typology		/ tai5pRlEdVi/  n.［语］类型学;象征论
tyrannical		/ tai5rAnikl/  a.暴君的,专制的,残酷的
tyrosine		/ 5taiErEsi:n/  n.［生化］酷氨酸
ulcer			/ 5QlsE/  n.溃疡;(喻)腐烂的事物,腐败的根源
ultimate		/ 5Qltimit/  a.最终的,结果的
unbridled		/ Qn5braidld/  a.(马等)脱缰的;放纵的,无约束的
undercut		/ 5QndEkQt/  n.底切部 v.从下部切开;与....抢生意
undergo		/ QndE5gEu/  vt.经历,忍受;经受
underlying		/ QndE5laiiN/  a.在下面的; 基础的;隐晦的
undermine		/ QndE5main/  vt.削弱
underpin		/ QndE5pin/  vt.在....下面加基础;(喻)巩固
unicameral		/ ju:ni5kAmErEl/  a.(议会)一院制的,单院的
unification		/ ju:nifi5keiFEn/  n.统一,联合,一致
unison			/ 5ju:nizn/  n.一致,调合  ［音］同度,齐唱,齐奏
universality		/ ju:ni5sAliti/  n.普遍性,一般性;(知识,才能,兴趣等)多方面性)
unparalleled		/ Qn5pArEleld/  a.无比的,无双的,空前未有的
unprecedented		/ Qn5presidEntid/  a.前所未有的
untenable		/ Qn5tenEbl/  a.难以防守的,站不住脚的
unviable		/ /  a.不能生存的,行不通的
unwarranted		/ Qn5wB:Entid/  a.未经保证的;无根据的
unwieldy		/ Qn5wi:ldi/  a.笨重的,笨拙的
unwitting		/ Qn5witiN/  a.不知不觉的
updrafts		/ /  n.向上排气,通风
upgrade		/ 5Qp5greid/  n.升级,增加,上坡; vt.使升级,改良;质量以次充好
upheaval		/ Qp5hi:vl/  n.动乱, 大变动
upscale clientele	/ /  高层次的顾客
upstate		/ 5Qp5steit/  a.(指美国的一州内)远离大城市的,偏北的
upsurge		/ Qp5sE:dV/  n.高潮
upturn			/ Qp5tE:n/  n.(情况)好转;(价格)提高;向上的趋势
uranium		/ juE5reinjEm/  n.［化］ 铀
urchin			/ 5E:tFin/  n.海胆,刺猬;小淘气,顽童
usurp			/ ju:5zE:p/  v.篡夺,霸占
utilize		/ 5ju:tilaiz/  v.利用,使用
vacancy		/ 5veikEnsi/  n.空白,空缺
vaccine		/ 5vAksi:n/  n.牛痘苗,疫苗
vacuum			/ 5vAkjuEm/  n.真空
vague			/ veig/  a.模糊的
valance		/ 5vAlEns/  n.窗帘上部的框架
validity		/ vE5liditi/  n.有效,合法性;正当,正确
vanity			/ 5vAniti/  n.虚荣,自负
variable		/ 5vZEriEbl/  n.可变物,变量 ,变项
varicose		/ 5vArikous/  a.［医］静脉曲张的;治疗静脉曲张用的
various		/ 5vZEriEs/  a.不同种的,各种各样的
vascular		/ 5vAskjulE/  a.血管的,脉管的
vector			/ 5vektE/  n.［数］矢量,向量;飞机航线;动力;干劲
vegetarian		/ vedVE5tZEriEn/  a.吃素的人;食草动物
vegetation		/ vedVi5teiFEn/  n.植被
vehement		/ 5vi:imEnt/  a.猛烈的,强烈的
velocity		/ vi5lRsiti/  n.速度,迅速
velvet			/ 5velvit/  n.天鹅绒;鹿茸的嫩皮
vendor			/ 5vendE/  n.小贩;［律］卖主
veneer			/ vi5niE/  n.(镶于劣质东西上的)镶面板,外表
venerable		/ 5venErEbl/  a.可尊敬的,年高德劭的;古老的
vengeance		/ 5vendVEns/  n.报仇,报复
venom			/ 5venEm/  n.毒液,恶毒,痛恨
vent			/ vent/  v.发泄(情绪),开孔,  v.孔口
venture		/ 5ventFE/  n.冒险行政，冒险事业
verdict		/ 5vE:dikt/  n.判决,决定
verge			/ vE:dV/  n.边缘
verifiability		/ 5veri5faiE5biliti/  n.可证实性
verisimilitude		/ verisi5militju:d/  n.逼真,可能性
vernacular		/ vE5nAkjulE/  n.本国语,地方语
versatility		/ vE:sE5tiliti/  n.(才能,用途等)多面性
version		/ 5vE:FEn/  n.译本;改写本;版本
vertex angle		/ /  顶角
vertical angle		/ /  对顶角
vessel			/ 5vesl/  n.血管,船只
vestige		/ 5vestidV/  n.痕迹,残余;［生］退化器官
viable			/ 5vaiEbl/  a.可行的,能活下去的
vichy government	/ /  n.二战时期法国维西政权
vicinity		/ vi5siniti/  n.附近.接近
victim			/ 5viktim/  n.牺牲品,受害
victor			/ 5viktE/  n.& a.胜利者(的),得胜者(的)
villainy		/ 5vilEni/  n.邪恶,腐化堕落,道德败坏;(复)犯罪行为
vintner		/ 5vintnE/  n.酒商
vinyl			/ 5vainil/  n.［化］乙烯基，塑料
viola			/ 5vaiElE/  n.中提琴
virgin			/ 5vE:dVin/  n.处女;贞女, a.处女的
virgin soil		/ /  未开垦的土地
visionary		/ 5viVEnEri/  a.梦幻的,想象的,不实际的
visual			/ 5vizjuEl/  a.看的,视力的;栩栩如生的
vitriolic		/ vitri5Rlik/  a.刻薄的,强烈的
vividness		/ /  n.鲜艳,活泼,生动;逼真
vocal			/ 5vEukEl/  a.有声的;口述的;畅言无忌的
volatile		/ 5vRlEtail/  a.反复无常的,挥发性的
voluminous		/ vE5lju:minEs/  a.长篇的,多产的,庞大的
wage			/ weidV/  v.开展运动,进行斗争,作战
wall street		/ /  n.华尔街(美金融业集中之地)
warrior		/ 5wRriE/  n.战士,斗士
wayside		/ 5weisaid/  n.路边,a.路边的
wedge-shaped		/ /  a.楔形的
weld			/ weld/  v.焊接,熔接,结合
well-being		/ 5wel5bi:iN/  n.健康,幸福,福利
whim			/ wim/  n.多变,怪念头 at whim 随意
whirligig		/ 5hwE:ligig/  n.旋转木马;循环变迁
white dwarf		/ /  n.［天］白矮星
whole number		/ /  整数
wholesale		/ 5hEulseil/  n.批发大批的,全部的
width			/ widW/  宽
wig			/ wig/  n.假发
willy-nilly		/ /  ad.不管愿不愿意,强迫地
windshield		/ 5windFi:ld/  n.挡风玻璃
wingspan		/ 5wiNspAn/  n.翼展=wingspread
wither			/ 5wiTE/  v.枯萎,凋零
without		/ wiT5aut/  n.外面,外部 from without
withstand		/ wiT5stAnd/  v.承受;抵制
witty			/ 5witi/  a.机智的;措辞巧妙的,诙谐的
womb			/ wu:m/  n.(解)子宫;发源地.孕育处from the womb to the tomb 一生
woodchuck		/ 5wudtFQk/  n.［动］工拨鼠
wreak			/ ri:k/  vt.泄(怒);露出(恶意)发脾气
wreath			/ ri:W/  n.花圈,花冠,花环;圈状物
wristband		/ 5ristbB:nd/  n.(衬衫等的)袖口
write-off		/ /  v.注销,勾销(债款等);写信寄出
xenophobia		/ 5zenE5foubiE/  n.仇外，排外
yeast			/ ji:st/  n.酵母,兴奋
yellow fever		/ /  n.［医］黄热病
yield			/ ji:ld/  n. 产量
zing			/ ziN/  n.(子弹等的)尖啸声;精力,省略
zoning			/ 5zouniN/  n.分区制
zoom			/ zu:m/  v.急遽上升，(价格)猛增
